CUSTOMER_NUMBER,BAD,GOOD,GB,DEMO_GENDER,DEMO_AGE,DEMO_STAFF_VIB,APP_CIF_AGE,APP_IB_AGE,APP_DATEDIFF_CIF_IB,APP_EB_REGISTER_CHANNEL,APP_SMS,APP_VERIFY_METHOD
593267,0,1,G,F,35,N,72,46,26,BRANCH,Y,SMART_OTP
812808,0,1,G,M,26,N,69,47,22,BRANCH,N,SMS
428172,0,1,G,F,27,N,68,46,22,BRANCH,Y,SMART_OTP
224551,0,1,G,M,31,N,46,46,0,BRANCH,N,SMART_OTP
833045,0,1,G,M,22,N,45,45,0,BRANCH,Y,SMS
389580,0,1,G,F,22,N,38,38,0,BRANCH,Y,SMS
124245,0,1,G,M,35,N,38,38,0,BRANCH,N,SMS
202392,0,1,G,F,23,Y,88,88,0,BRANCH,Y,SMART_OTP
841235,0,1,G,M,29,N,86,24,62,BRANCH,N,SMART_OTP
914103,0,1,G,F,19,N,76,76,0,BRANCH,Y,SMS
282461,0,1,G,M,43,N,33,25,8,BRANCH,N,SMART_OTP
103872,0,1,G,F,22,N,32,32,0,BRANCH,Y,SMART_OTP
658697,0,1,G,M,33,N,32,24,8,BRANCH,N,SMS
999149,0,1,G,M,23,N,31,19,12,BRANCH,Y,SMS
212522,0,1,G,M,26,N,31,12,19,BRANCH,Y,SMART_OTP
793080,0,1,G,M,42,N,25,10,15,BRANCH,Y,SMART_OTP
575821,0,1,G,M,26,N,19,19,0,BRANCH,Y,SMART_OTP
995623,0,1,G,M,25,N,19,19,0,BRANCH,Y,SMS
462483,0,1,G,F,27,Y,6,4,2,BRANCH,Y,SMART_OTP
734456,0,1,G,F,47,N,6,6,0,BRANCH,Y,SMART_OTP
681872,0,1,G,M,27,N,68,62,6,BRANCH,N,SMART_OTP
898849,0,1,G,M,25,N,66,66,0,BRANCH,N,SMART_OTP
471199,0,1,G,F,40,N,61,61,0,BRANCH,Y,SMART_OTP
163558,0,1,G,F,24,Y,60,38,22,BRANCH,Y,SMART_OTP
795322,0,1,G,M,23,N,47,47,0,BRANCH,Y,SMS
56456,0,1,G,F,38,N,29,29,0,BRANCH,Y,SMART_OTP
383900,0,1,G,M,43,N,27,27,0,BRANCH,Y,SMS
341953,0,1,G,M,26,N,11,11,0,BRANCH,Y,SMART_OTP
114968,1,0,B,M,24,N,11,11,0,BRANCH,Y,SMS
782464,0,1,G,M,25,N,10,10,0,BRANCH,Y,SMART_OTP
252317,0,1,G,M,42,N,10,9,1,BRANCH,Y,SMS
152801,0,1,G,F,33,N,10,10,0,BRANCH,N,SMART_OTP
37588,0,1,G,M,26,N,41,31,10,MYVIB,Y,SMART_OTP
321776,0,1,G,M,24,N,39,39,0,BRANCH,Y,SMS
374195,0,1,G,F,29,N,37,37,0,BRANCH,Y,SMART_OTP
588253,0,1,G,M,50,N,37,37,0,BRANCH,Y,SMS
916169,0,1,G,F,29,N,33,33,0,BRANCH,Y,SMART_OTP
4596,0,1,G,F,20,N,17,17,0,BRANCH,Y,SMART_OTP
637198,0,1,G,F,28,N,13,12,1,BRANCH,Y,SMART_OTP
149919,0,1,G,F,42,N,88,88,0,BRANCH,Y,SMART_OTP
301814,0,1,G,M,25,N,83,83,0,BRANCH,Y,SMART_OTP
749271,0,1,G,F,30,N,82,68,14,BRANCH,N,SMART_OTP
261942,0,1,G,F,29,N,80,80,0,BRANCH,Y,SMART_OTP
130755,0,1,G,F,20,N,79,79,0,BRANCH,Y,SMS
260814,0,1,G,M,22,N,80,80,0,BRANCH,Y,SMART_OTP
430773,0,1,G,F,27,N,74,73,1,BRANCH,Y,SMS
961675,0,1,G,M,26,N,22,22,0,BRANCH,Y,SMART_OTP
716196,0,1,G,M,29,N,78,78,0,BRANCH,Y,SMS
204818,0,1,G,M,35,N,76,76,0,BRANCH,Y,SMS
219762,0,1,G,M,42,N,65,65,0,BRANCH,N,SMART_OTP
177830,0,1,G,M,33,N,72,72,0,BRANCH,Y,SMS
214472,0,1,G,M,24,N,67,65,2,BRANCH,Y,SMART_OTP
612035,0,1,G,F,43,N,38,36,2,BRANCH,N,SMS
450393,0,1,G,F,23,N,33,33,0,BRANCH,N,SMART_OTP
697477,0,1,G,M,35,N,19,19,0,BRANCH,N,SMS
65255,0,1,G,M,24,N,13,13,0,BRANCH,Y,SMS
714572,0,1,G,F,30,N,13,4,9,BRANCH,Y,SMS
883526,0,1,G,F,26,N,8,8,0,BRANCH,Y,SMART_OTP
911140,0,1,G,M,30,N,6,6,0,BRANCH,Y,SMS
597259,0,1,G,M,33,N,6,6,0,BRANCH,N,SMS
579312,0,1,G,F,26,N,6,6,0,BRANCH,Y,SMART_OTP
214047,0,1,G,M,26,N,62,62,0,BRANCH,N,SMART_OTP
83183,1,0,B,M,30,N,62,62,0,BRANCH,Y,SMS
697046,0,1,G,F,36,N,62,62,0,BRANCH,Y,SMS
41406,1,0,B,M,26,N,48,48,0,BRANCH,Y,SMART_OTP
337695,0,1,G,F,17,N,48,41,7,MYVIB,N,SMS
648081,0,1,G,M,18,N,30,30,0,BRANCH,N,SMS
937756,0,1,G,M,24,N,30,30,0,BRANCH,Y,SMART_OTP
322637,0,1,G,F,26,N,29,29,0,BRANCH,N,SMART_OTP
715632,0,1,G,F,39,N,27,27,0,BRANCH,N,SMART_OTP
446364,0,1,G,F,23,N,12,5,7,BRANCH,Y,SMS
652553,0,1,G,F,27,N,11,10,1,BRANCH,Y,SMART_OTP
743165,0,1,G,M,37,N,9,6,3,BRANCH,Y,SMART_OTP
869478,0,1,G,M,36,N,41,41,0,BRANCH,Y,SMART_OTP
151067,0,1,G,F,25,N,41,40,1,BRANCH,N,SMS
288535,0,1,G,F,34,N,40,40,0,BRANCH,N,SMART_OTP
10448,0,1,G,M,23,N,40,40,0,BRANCH,N,SMART_OTP
363222,0,1,G,M,27,N,36,36,0,BRANCH,N,SMART_OTP
311316,0,1,G,F,28,N,34,32,2,BRANCH,Y,SMART_OTP
687832,0,1,G,M,32,N,32,32,0,BRANCH,Y,SMS
347432,0,1,G,M,34,N,15,15,0,BRANCH,Y,SMS
571047,0,1,G,M,30,N,88,88,0,BRANCH,Y,SMART_OTP
998148,0,1,G,M,25,N,86,86,0,MYVIB,Y,SMS
988022,0,1,G,F,26,N,82,82,0,BRANCH,N,SMART_OTP
778839,0,1,G,F,28,N,5,5,0,BRANCH,Y,SMS
379252,0,1,G,F,28,N,23,22,1,BRANCH,N,SMS
337227,1,0,B,M,40,N,88,88,0,BRANCH,Y,SMS
659533,0,1,G,M,28,N,88,88,0,BRANCH,N,SMART_OTP
582563,1,0,B,F,53,N,76,76,0,BRANCH,N,SMS
536030,0,1,G,M,21,N,76,76,0,BRANCH,N,SMART_OTP
539880,0,1,G,F,59,N,73,59,14,BRANCH,N,SMART_OTP
337812,0,1,G,F,46,N,72,72,0,BRANCH,N,SMART_OTP
107821,1,0,B,F,42,N,62,62,0,BRANCH,N,SMART_OTP
310134,0,1,G,F,47,N,71,62,9,BRANCH,Y,SMART_OTP
161187,0,1,G,F,31,N,67,44,23,BRANCH,N,SMS
603855,0,1,G,M,50,N,86,18,68,BRANCH,N,SMS
378335,0,1,G,F,45,N,25,25,0,BRANCH,N,SMART_OTP
757375,0,1,G,M,43,N,19,15,4,MYVIB,Y,SMART_OTP
172905,0,1,G,F,26,N,8,8,0,BRANCH,Y,SMS
296353,0,1,G,M,25,N,8,8,0,BRANCH,Y,SMART_OTP
861979,0,1,G,M,20,N,6,6,0,BRANCH,N,SMS
565252,0,1,G,M,38,N,6,6,0,MYVIB,N,SMS
660814,0,1,G,M,30,N,6,6,0,BRANCH,N,SMS
397686,0,1,G,F,50,N,67,67,0,BRANCH,Y,SMART_OTP
165227,0,1,G,M,34,N,62,62,0,BRANCH,N,SMS
891157,0,1,G,F,32,N,61,61,0,BRANCH,N,SMS
696019,0,1,G,M,37,N,47,37,10,BRANCH,Y,SMS
805374,0,1,G,F,58,N,47,47,0,BRANCH,Y,SMS
153815,0,1,G,F,37,N,34,9,25,BRANCH,Y,SMART_OTP
203934,0,1,G,F,26,N,29,29,0,BRANCH,N,SMART_OTP
624210,0,1,G,M,46,N,12,12,0,BRANCH,Y,SMS
657037,0,1,G,M,41,N,12,4,8,BRANCH,N,SMART_OTP
435880,0,1,G,F,24,N,11,11,0,BRANCH,N,SMART_OTP
741514,0,1,G,M,30,N,10,4,6,BRANCH,N,SMS
472367,0,1,G,F,23,N,43,43,0,BRANCH,N,SMS
81436,0,1,G,M,24,N,39,39,0,BRANCH,N,SMART_OTP
200990,0,1,G,M,31,N,33,33,0,BRANCH,N,SMS
737681,0,1,G,M,38,N,32,32,0,BRANCH,N,SMART_OTP
409688,0,1,G,F,29,N,32,32,0,BRANCH,Y,SMS
501858,0,1,G,M,34,N,31,31,0,BRANCH,N,SMS
364572,0,1,G,F,33,Y,17,16,1,BRANCH,Y,SMART_OTP
695894,0,1,G,F,27,Y,17,15,2,BRANCH,Y,SMART_OTP
642232,0,1,G,M,17,N,16,16,0,BRANCH,N,SMART_OTP
950803,0,1,G,F,25,N,12,4,8,BRANCH,Y,SMART_OTP
898211,0,1,G,M,39,N,10,10,0,BRANCH,N,SMS
130607,0,1,G,F,30,N,86,86,0,BRANCH,Y,SMART_OTP
583529,0,1,G,M,28,N,86,85,1,BRANCH,Y,SMART_OTP
188045,0,1,G,M,31,N,83,69,14,BRANCH,Y,SMS
470839,0,1,G,M,28,N,82,81,1,BRANCH,Y,SMART_OTP
254230,0,1,G,M,31,Y,79,79,0,BRANCH,Y,SMART_OTP
357416,0,1,G,F,31,N,75,75,0,BRANCH,Y,SMS
740583,0,1,G,M,30,N,24,24,0,BRANCH,Y,SMART_OTP
612346,0,1,G,M,23,N,88,88,0,BRANCH,Y,SMS
254955,1,0,B,F,18,N,88,88,0,BRANCH,N,SMART_OTP
585824,0,1,G,F,25,N,87,75,12,BRANCH,Y,SMART_OTP
51778,0,1,G,M,30,N,72,67,5,MYVIB,N,SMART_OTP
252582,1,0,B,M,36,N,65,65,0,BRANCH,Y,SMART_OTP
293553,0,1,G,F,34,N,65,64,1,BRANCH,N,SMS
211540,0,1,G,M,23,N,68,51,17,MYVIB,Y,SMART_OTP
862523,0,1,G,F,29,Y,46,46,0,BRANCH,Y,SMART_OTP
80025,0,1,G,M,25,N,9,9,0,BRANCH,Y,SMART_OTP
424843,0,1,G,F,29,N,25,2,23,BRANCH,Y,SMART_OTP
81552,0,1,G,M,44,N,5,3,2,BRANCH,Y,SMART_OTP
753059,0,1,G,F,24,N,68,67,1,BRANCH,N,SMS
202647,0,1,G,M,33,N,66,66,0,BRANCH,Y,SMART_OTP
110641,1,0,B,F,28,N,64,57,7,BRANCH,N,SMS
808971,0,1,G,M,23,Y,59,54,5,MYVIB,Y,SMART_OTP
556088,0,1,G,M,35,N,58,38,20,BRANCH,Y,SMS
646170,0,1,G,M,20,N,58,58,0,BRANCH,Y,SMS
286384,0,1,G,M,41,N,58,38,20,MYVIB,N,SMART_OTP
302001,0,1,G,M,27,Y,47,47,0,BRANCH,Y,SMART_OTP
614823,0,1,G,M,37,N,47,47,0,BRANCH,Y,SMART_OTP
30377,0,1,G,F,20,N,34,19,15,MYVIB,Y,SMS
444098,0,1,G,M,34,N,29,29,0,BRANCH,N,SMART_OTP
38898,0,1,G,M,34,N,9,9,0,BRANCH,Y,SMART_OTP
400833,0,1,G,M,34,N,40,40,0,BRANCH,Y,SMART_OTP
254815,0,1,G,F,29,Y,39,39,0,BRANCH,Y,SMART_OTP
22006,0,1,G,M,23,N,34,33,1,BRANCH,Y,SMART_OTP
979237,0,1,G,M,26,N,32,32,0,BRANCH,Y,SMS
268160,0,1,G,M,30,N,17,17,0,BRANCH,Y,SMS
549929,0,1,G,M,23,N,88,83,5,BRANCH,Y,SMART_OTP
641370,1,0,B,F,37,N,75,69,6,BRANCH,N,SMART_OTP
293170,0,1,G,F,31,N,76,35,41,MYVIB,Y,SMART_OTP
227530,0,1,G,F,25,N,23,23,0,BRANCH,Y,SMART_OTP
8566,0,1,G,M,33,N,88,88,0,BRANCH,Y,SMART_OTP
558197,0,1,G,F,36,N,79,66,13,BRANCH,N,SMART_OTP
23302,0,1,G,F,26,Y,66,66,0,BRANCH,Y,SMS
596678,0,1,G,F,25,N,65,65,0,BRANCH,Y,SMART_OTP
968455,0,1,G,M,22,N,65,65,0,BRANCH,Y,SMS
518872,0,1,G,M,24,N,72,40,32,BRANCH,Y,SMS
270165,0,1,G,M,45,N,72,38,34,MYVIB,N,SMART_OTP
516194,0,1,G,F,30,N,69,68,1,BRANCH,Y,SMS
225182,0,1,G,F,23,N,68,47,21,BRANCH,Y,SMART_OTP
201677,0,1,G,M,39,N,32,11,21,MYVIB,N,SMART_OTP
353549,0,1,G,M,55,N,32,30,2,BRANCH,Y,SMART_OTP
507259,0,1,G,M,31,N,12,12,0,BRANCH,N,SMART_OTP
547411,0,1,G,F,24,Y,8,8,0,BRANCH,N,SMART_OTP
494243,0,1,G,M,33,N,68,68,0,BRANCH,N,SMART_OTP
12530,0,1,G,F,24,N,67,67,0,BRANCH,Y,SMS
967467,0,1,G,F,43,N,62,34,28,MYVIB,N,SMART_OTP
48476,1,0,B,M,23,N,62,41,21,BRANCH,Y,SMART_OTP
619508,0,1,G,M,41,N,46,46,0,BRANCH,Y,SMART_OTP
870394,0,1,G,M,28,N,30,30,0,BRANCH,Y,SMS
712338,0,1,G,M,42,N,29,29,0,BRANCH,N,SMS
33820,0,1,G,F,25,N,12,2,10,BRANCH,Y,SMART_OTP
869968,0,1,G,F,31,N,11,11,0,BRANCH,Y,SMS
190716,0,1,G,M,30,N,43,43,0,BRANCH,N,SMS
768078,0,1,G,M,21,N,40,40,0,BRANCH,Y,SMART_OTP
365735,1,0,B,F,45,N,39,39,0,BRANCH,Y,SMART_OTP
291251,0,1,G,F,30,N,34,31,3,BRANCH,Y,SMS
57797,0,1,G,M,21,N,17,17,0,BRANCH,Y,SMART_OTP
578166,0,1,G,M,41,N,16,16,0,BRANCH,N,SMART_OTP
60805,0,1,G,M,39,N,16,13,3,BRANCH,N,SMART_OTP
796616,0,1,G,M,21,N,88,88,0,BRANCH,Y,SMART_OTP
686903,0,1,G,M,31,N,83,72,11,BRANCH,Y,SMS
72209,0,1,G,M,20,N,83,81,2,BRANCH,Y,SMS
467170,0,1,G,F,19,N,75,75,0,BRANCH,Y,SMART_OTP
882763,0,1,G,F,31,N,73,73,0,BRANCH,Y,SMART_OTP
819572,0,1,G,M,29,N,86,86,0,BRANCH,Y,SMART_OTP
463090,0,1,G,F,23,N,75,74,1,BRANCH,Y,SMART_OTP
657344,0,1,G,F,20,N,73,73,0,BRANCH,N,SMART_OTP
654984,0,1,G,F,36,N,60,60,0,BRANCH,Y,SMART_OTP
258987,0,1,G,M,31,N,73,43,30,MYVIB,Y,SMART_OTP
434901,0,1,G,F,33,N,31,31,0,BRANCH,Y,SMART_OTP
164566,1,0,B,F,31,N,76,76,0,BRANCH,Y,SMS
138719,0,1,G,M,35,N,65,65,0,BRANCH,N,SMS
792611,0,1,G,M,35,N,62,62,0,BRANCH,Y,SMS
741657,0,1,G,M,50,N,80,80,0,BRANCH,Y,SMS
798653,0,1,G,M,22,N,12,10,2,MYVIB,N,SMART_OTP
409017,0,1,G,M,23,N,12,12,0,BRANCH,N,SMART_OTP
665959,0,1,G,F,28,N,12,12,0,BRANCH,N,SMS
391427,0,1,G,M,27,N,6,6,0,BRANCH,N,SMART_OTP
291000,0,1,G,M,25,N,62,59,3,BRANCH,N,SMS
17423,0,1,G,F,46,N,64,37,27,MYVIB,N,SMART_OTP
560408,0,1,G,M,36,N,61,38,23,BRANCH,N,SMART_OTP
273895,0,1,G,M,31,N,61,45,16,MYVIB,Y,SMART_OTP
764817,0,1,G,F,30,N,48,48,0,BRANCH,N,SMART_OTP
700441,0,1,G,F,39,N,47,46,1,BRANCH,N,SMART_OTP
190817,0,1,G,M,36,N,30,30,0,BRANCH,Y,SMART_OTP
790363,1,0,B,F,36,N,29,29,0,BRANCH,Y,SMART_OTP
201902,0,1,G,M,30,N,44,43,1,BRANCH,Y,SMART_OTP
243617,0,1,G,F,33,N,44,44,0,BRANCH,Y,SMS
37812,0,1,G,F,49,N,44,43,1,BRANCH,N,SMART_OTP
468826,0,1,G,M,53,N,43,43,0,BRANCH,N,SMS
873439,0,1,G,F,34,N,43,43,0,BRANCH,N,SMART_OTP
585984,0,1,G,M,22,N,16,16,0,BRANCH,Y,SMS
395186,0,1,G,F,34,N,87,87,0,BRANCH,Y,SMS
777449,0,1,G,F,27,N,87,87,0,BRANCH,Y,SMS
606156,0,1,G,F,19,N,86,86,0,BRANCH,Y,SMART_OTP
546921,0,1,G,F,29,N,82,82,0,BRANCH,Y,SMART_OTP
227650,0,1,G,F,32,N,79,79,0,BRANCH,Y,SMS
226693,0,1,G,M,27,N,75,75,0,BRANCH,Y,SMART_OTP
459802,0,1,G,F,26,N,75,67,8,BRANCH,N,SMART_OTP
575050,0,1,G,M,38,N,75,75,0,BRANCH,Y,SMART_OTP
523165,0,1,G,M,33,N,75,75,0,BRANCH,N,SMART_OTP
825429,0,1,G,M,49,N,73,73,0,BRANCH,Y,SMS
22574,0,1,G,F,31,N,4,4,0,BRANCH,Y,SMART_OTP
647320,0,1,G,M,38,N,83,78,5,BRANCH,Y,SMS
253667,0,1,G,F,47,N,86,40,46,BRANCH,N,SMS
193300,0,1,G,F,24,N,75,41,34,BRANCH,Y,SMART_OTP
26979,0,1,G,F,33,N,65,45,20,BRANCH,Y,SMART_OTP
202751,0,1,G,F,27,N,45,45,0,BRANCH,Y,SMART_OTP
78896,0,1,G,F,28,N,40,40,0,BRANCH,Y,SMS
539996,0,1,G,F,20,N,37,37,0,BRANCH,Y,SMART_OTP
164966,0,1,G,M,41,N,71,62,9,BRANCH,Y,SMS
455953,1,0,B,F,28,N,23,23,0,BRANCH,Y,SMS
114024,0,1,G,M,27,N,20,20,0,BRANCH,Y,SMS
620598,1,0,B,M,22,N,88,88,0,BRANCH,N,SMART_OTP
697473,0,1,G,M,28,N,72,72,0,BRANCH,N,SMS
233728,0,1,G,M,28,N,67,31,36,BRANCH,N,SMS
497034,0,1,G,M,32,N,46,44,2,BRANCH,Y,SMS
274521,0,1,G,M,29,N,38,38,0,BRANCH,Y,SMART_OTP
890042,0,1,G,F,35,N,37,37,0,BRANCH,Y,SMS
343515,0,1,G,M,31,N,80,10,70,MYVIB,Y,SMS
387099,0,1,G,M,26,N,32,32,0,BRANCH,N,SMS
989971,0,1,G,M,38,N,25,24,1,BRANCH,N,SMART_OTP
8391,0,1,G,F,25,N,13,13,0,BRANCH,N,SMS
526908,0,1,G,F,33,N,68,68,0,BRANCH,Y,SMART_OTP
222954,0,1,G,M,22,N,67,67,0,BRANCH,Y,SMART_OTP
945969,0,1,G,F,33,N,61,45,16,BRANCH,Y,SMS
592831,0,1,G,F,29,N,57,57,0,BRANCH,N,SMART_OTP
91785,0,1,G,M,22,N,37,16,21,BRANCH,Y,SMART_OTP
434512,1,0,B,F,31,N,37,26,11,BRANCH,N,SMART_OTP
591561,0,1,G,M,21,N,37,17,20,MYVIB,Y,SMART_OTP
561074,0,1,G,M,28,N,36,36,0,BRANCH,Y,SMART_OTP
489881,0,1,G,M,19,N,36,29,7,BRANCH,Y,SMART_OTP
537819,0,1,G,F,35,N,30,16,14,BRANCH,N,SMART_OTP
11491,0,1,G,F,27,N,30,26,4,BRANCH,Y,SMS
761327,0,1,G,F,22,N,12,5,7,BRANCH,Y,SMART_OTP
897300,0,1,G,F,29,N,12,5,7,BRANCH,Y,SMART_OTP
172053,0,1,G,M,29,Y,11,11,0,BRANCH,Y,SMART_OTP
553674,0,1,G,M,25,N,11,11,0,BRANCH,Y,SMART_OTP
58448,0,1,G,F,33,N,10,9,1,BRANCH,Y,SMART_OTP
690017,0,1,G,M,30,N,10,10,0,BRANCH,Y,SMS
405788,0,1,G,F,45,N,9,9,0,BRANCH,Y,SMS
305124,0,1,G,F,26,N,41,40,1,BRANCH,N,SMART_OTP
80861,0,1,G,F,28,N,36,32,4,BRANCH,N,SMART_OTP
715926,0,1,G,M,22,N,34,34,0,BRANCH,N,SMS
788041,0,1,G,M,35,N,33,31,2,BRANCH,N,SMS
952994,0,1,G,F,30,N,32,32,0,BRANCH,N,SMART_OTP
400237,0,1,G,F,31,N,31,31,0,BRANCH,N,SMS
799268,0,1,G,M,52,N,86,76,10,BRANCH,Y,SMART_OTP
606445,0,1,G,M,27,N,80,80,0,BRANCH,Y,SMART_OTP
19056,1,0,B,F,43,N,80,80,0,BRANCH,N,SMS
195549,0,1,G,F,47,N,80,80,0,BRANCH,Y,SMS
213555,0,1,G,F,27,N,75,61,14,MYVIB,Y,SMART_OTP
932547,0,1,G,M,27,N,73,73,0,BRANCH,Y,SMART_OTP
829894,0,1,G,F,22,N,86,76,10,BRANCH,N,SMART_OTP
610284,1,0,B,M,38,N,73,73,0,BRANCH,Y,SMS
886905,0,1,G,M,23,N,69,69,0,BRANCH,Y,SMART_OTP
597833,0,1,G,M,37,N,39,39,0,BRANCH,Y,SMS
468045,0,1,G,M,24,N,33,33,0,BRANCH,Y,SMS
883365,0,1,G,F,32,N,26,26,0,BRANCH,Y,SMS
262069,0,1,G,M,20,N,16,16,0,BRANCH,Y,SMS
707197,0,1,G,F,24,N,5,5,0,BRANCH,N,SMART_OTP
789930,1,0,B,M,31,N,87,87,0,BRANCH,Y,SMS
504094,0,1,G,F,30,N,87,80,7,BRANCH,Y,SMS
539722,0,1,G,M,43,N,86,85,1,BRANCH,N,SMS
646265,0,1,G,M,43,N,75,74,1,BRANCH,Y,SMART_OTP
519298,0,1,G,M,39,N,69,69,0,BRANCH,Y,SMS
390818,0,1,G,M,44,N,82,45,37,BRANCH,Y,SMART_OTP
586819,0,1,G,M,32,N,27,27,0,BRANCH,N,SMS
294358,0,1,G,F,35,N,20,19,1,BRANCH,Y,SMART_OTP
67635,0,1,G,F,28,N,1,1,0,BRANCH,N,SMART_OTP
387094,0,1,G,M,31,N,75,31,44,BRANCH,Y,SMART_OTP
668691,0,1,G,M,24,N,75,37,38,BRANCH,Y,SMART_OTP
820712,0,1,G,M,59,N,75,33,42,BRANCH,N,SMART_OTP
133734,0,1,G,M,29,N,73,60,13,BRANCH,N,SMART_OTP
971665,0,1,G,M,31,N,58,58,0,BRANCH,Y,SMART_OTP
455775,0,1,G,M,24,N,17,17,0,BRANCH,Y,SMART_OTP
510844,0,1,G,F,32,N,45,45,0,BRANCH,N,SMART_OTP
840107,0,1,G,F,26,N,27,27,0,BRANCH,N,SMS
89630,0,1,G,M,35,Y,25,24,1,BRANCH,Y,SMART_OTP
765777,0,1,G,M,30,N,33,25,8,BRANCH,N,SMART_OTP
340316,0,1,G,M,19,N,71,68,3,BRANCH,Y,SMART_OTP
715880,0,1,G,F,24,N,69,62,7,BRANCH,N,SMART_OTP
654292,0,1,G,M,56,N,88,61,27,BRANCH,Y,SMS
216178,0,1,G,M,34,N,32,32,0,BRANCH,N,SMART_OTP
733827,0,1,G,M,19,N,16,16,0,BRANCH,N,SMART_OTP
958612,0,1,G,M,43,N,9,8,1,BRANCH,Y,SMS
681536,0,1,G,F,21,N,81,81,0,BRANCH,Y,SMART_OTP
600045,0,1,G,M,22,N,66,14,52,MYVIB,Y,SMS
397732,0,1,G,M,39,N,58,34,24,BRANCH,Y,SMART_OTP
129907,0,1,G,F,37,N,44,44,0,BRANCH,Y,SMART_OTP
75025,1,0,B,F,37,N,86,86,0,BRANCH,N,SMART_OTP
28437,0,1,G,M,24,N,86,86,0,BRANCH,Y,SMART_OTP
156058,1,0,B,F,46,N,75,75,0,BRANCH,N,SMART_OTP
746949,0,1,G,M,26,N,69,61,8,BRANCH,Y,SMS
661460,0,1,G,M,43,N,26,25,1,BRANCH,N,SMART_OTP
47592,0,1,G,M,34,N,26,23,3,BRANCH,Y,SMART_OTP
739549,0,1,G,F,19,N,20,20,0,BRANCH,N,SMART_OTP
566617,0,1,G,F,24,N,2,2,0,BRANCH,N,SMS
561915,0,1,G,M,36,N,81,80,1,BRANCH,N,SMS
156457,0,1,G,F,30,N,78,38,40,BRANCH,N,SMS
826500,0,1,G,M,34,N,74,39,35,BRANCH,N,SMART_OTP
697006,0,1,G,M,36,N,47,6,41,MYVIB,N,SMS
521339,0,1,G,F,25,Y,17,17,0,BRANCH,Y,SMART_OTP
688908,0,1,G,M,25,N,25,25,0,BRANCH,N,SMS
130433,0,1,G,M,30,N,23,5,18,MYVIB,N,SMART_OTP
338706,0,1,G,F,32,N,23,5,18,BRANCH,N,SMART_OTP
85023,0,1,G,F,44,N,39,18,21,BRANCH,N,SMS
913199,0,1,G,F,24,N,87,87,0,BRANCH,Y,SMS
28208,0,1,G,F,25,N,71,71,0,BRANCH,Y,SMS
870936,1,0,B,M,23,N,87,37,50,BRANCH,Y,SMS
156410,0,1,G,M,24,N,81,41,40,BRANCH,N,SMS
98458,0,1,G,M,19,N,41,41,0,BRANCH,Y,SMS
832755,0,1,G,M,39,N,26,26,0,BRANCH,Y,SMS
911134,0,1,G,M,42,N,26,22,4,BRANCH,N,SMART_OTP
543680,0,1,G,M,33,N,26,26,0,BRANCH,N,SMS
688634,0,1,G,M,39,N,19,18,1,BRANCH,N,SMS
569231,0,1,G,M,31,N,2,2,0,BRANCH,N,SMART_OTP
626471,0,1,G,F,46,N,1,1,0,BRANCH,Y,SMART_OTP
185547,1,0,B,M,27,N,82,79,3,BRANCH,N,SMS
812991,0,1,G,M,26,N,60,60,0,BRANCH,N,SMART_OTP
865443,1,0,B,M,27,N,60,60,0,BRANCH,Y,SMS
60938,0,1,G,F,27,N,74,73,1,BRANCH,Y,SMART_OTP
401551,0,1,G,F,23,N,73,43,30,MYVIB,Y,SMART_OTP
22205,0,1,G,M,32,N,59,25,34,MYVIB,N,SMART_OTP
639528,0,1,G,F,33,N,40,38,2,BRANCH,Y,SMS
541661,0,1,G,F,32,N,18,18,0,BRANCH,N,SMART_OTP
670766,0,1,G,F,20,N,17,11,6,MYVIB,Y,SMS
463466,0,1,G,M,37,N,24,24,0,BRANCH,Y,SMART_OTP
723752,0,1,G,M,32,N,23,23,0,BRANCH,Y,SMS
182410,0,1,G,F,32,N,82,82,0,BRANCH,Y,SMART_OTP
964534,0,1,G,M,32,N,75,75,0,BRANCH,N,SMART_OTP
876016,1,0,B,F,24,N,71,71,0,BRANCH,Y,SMART_OTP
736291,0,1,G,M,27,N,26,26,0,BRANCH,Y,SMART_OTP
503759,0,1,G,F,30,N,2,2,0,BRANCH,Y,SMART_OTP
848936,0,1,G,F,20,N,2,2,0,BRANCH,Y,SMART_OTP
308882,0,1,G,F,30,N,2,2,0,BRANCH,N,SMS
455607,0,1,G,M,49,N,1,1,0,BRANCH,N,SMART_OTP
300749,1,0,B,M,45,N,83,82,1,BRANCH,Y,SMART_OTP
683516,0,1,G,M,37,N,83,64,19,BRANCH,Y,SMS
235567,0,1,G,F,28,N,83,74,9,BRANCH,N,SMART_OTP
86183,0,1,G,M,28,N,81,75,6,BRANCH,N,SMART_OTP
26089,0,1,G,M,28,N,81,81,0,BRANCH,Y,SMART_OTP
69975,0,1,G,F,25,N,73,62,11,BRANCH,N,SMS
757860,0,1,G,M,30,N,39,27,12,BRANCH,N,SMS
42605,0,1,G,M,30,N,45,32,13,BRANCH,N,SMART_OTP
685890,0,1,G,M,37,N,44,44,0,BRANCH,Y,SMS
377526,0,1,G,M,28,N,23,23,0,BRANCH,N,SMART_OTP
785879,0,1,G,M,26,N,88,4,84,BRANCH,Y,SMS
690200,0,1,G,F,34,N,71,71,0,BRANCH,Y,SMART_OTP
653607,0,1,G,M,26,N,23,13,10,BRANCH,N,SMART_OTP
