CUSTOMER_NUMBER,TIME_ID,BAD,GOOD,GB,TRANS_NO,TRANS_AMT_MAX,TRANS_AMT_MIN,TRANS_AMT_SUM,TRANS_AMT_AVG,TRANS_DATE,TRANS_WDAY,TRANS_HOUR,TRANS_LV1_TYPE,TRANS_LV2_TYPE
960781,3,1,0,B,2,90414000,77000000,167414000,83707000,2,2,2,1,1
572240,3,0,1,G,2,100000,20000,120000,60000,2,2,2,1,1
998385,3,0,1,G,0,0,0,0,0,0,0,1,0,0
274892,3,0,1,G,5,13800000,200000,22400000,4480000,4,4,5,1,1
226793,3,0,1,G,0,0,0,0,0,0,0,1,0,0
335684,3,0,1,G,1,11000000,11000000,11000000,11000000,1,1,1,1,1
618765,3,0,1,G,0,0,0,0,0,0,0,1,0,0
629609,3,0,1,G,2,400000,400000,800000,400000,2,2,2,1,2
465403,3,0,1,G,2,30000,30000,60000,30000,1,1,1,1,1
517636,3,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
952655,3,0,1,G,0,0,0,0,0,0,0,1,0,0
858407,3,0,1,G,0,0,0,0,0,0,0,1,0,0
175077,3,0,1,G,0,0,0,0,0,0,0,1,0,0
943358,3,0,1,G,0,0,0,0,0,0,0,1,0,0
702594,3,0,1,G,0,0,0,0,0,0,0,1,0,0
379252,3,0,1,G,0,0,0,0,0,0,0,1,0,0
681609,3,0,1,G,0,0,0,0,0,0,0,1,0,0
372796,3,0,1,G,0,0,0,0,0,0,0,1,0,0
818956,3,0,1,G,0,0,0,0,0,0,0,1,0,0
173246,3,0,1,G,0,0,0,0,0,0,0,1,0,0
680896,3,0,1,G,0,0,0,0,0,0,0,1,0,0
113300,3,0,1,G,0,0,0,0,0,0,0,1,0,0
329028,3,0,1,G,0,0,0,0,0,0,0,1,0,0
267897,3,0,1,G,0,0,0,0,0,0,0,1,0,0
363737,3,0,1,G,0,0,0,0,0,0,0,1,0,0
681797,3,0,1,G,0,0,0,0,0,0,0,1,0,0
116156,3,0,1,G,7,500000,100000,2400000,342857.1429,7,4,7,1,1
919385,3,0,1,G,0,0,0,0,0,0,0,1,0,0
66577,3,0,1,G,0,0,0,0,0,0,0,1,0,0
653607,3,0,1,G,0,0,0,0,0,0,0,1,0,0
710191,3,0,1,G,0,0,0,0,0,0,0,1,0,0
97280,3,1,0,B,0,0,0,0,0,0,0,1,0,0
493722,3,0,1,G,0,0,0,0,0,0,0,1,0,0
243617,3,0,1,G,0,0,0,0,0,0,0,1,0,0
698728,3,0,1,G,0,0,0,0,0,0,0,1,0,0
431219,3,0,1,G,0,0,0,0,0,0,0,1,0,0
363024,3,0,1,G,0,0,0,0,0,0,0,1,0,0
359930,3,0,1,G,0,0,0,0,0,0,0,1,0,0
434925,3,0,1,G,0,0,0,0,0,0,0,1,0,0
979932,3,0,1,G,0,0,0,0,0,0,0,1,0,0
177273,3,0,1,G,0,0,0,0,0,0,0,1,0,0
384628,3,0,1,G,0,0,0,0,0,0,0,1,0,0
731307,3,0,1,G,0,0,0,0,0,0,0,1,0,0
47515,3,0,1,G,0,0,0,0,0,0,0,1,0,0
89978,3,0,1,G,0,0,0,0,0,0,0,1,0,0
398303,3,0,1,G,0,0,0,0,0,0,0,1,0,0
969987,3,0,1,G,0,0,0,0,0,0,0,1,0,0
608963,3,0,1,G,0,0,0,0,0,0,0,1,0,0
141354,3,1,0,B,0,0,0,0,0,0,0,1,0,0
749822,3,0,1,G,10,15000000,520000,46820000,4682000,7,5,10,1,2
193617,3,0,1,G,0,0,0,0,0,0,0,1,0,0
931902,3,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
649752,3,0,1,G,0,0,0,0,0,0,0,1,0,0
820788,3,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
120033,3,0,1,G,0,0,0,0,0,0,0,1,0,0
550267,3,0,1,G,0,0,0,0,0,0,0,1,0,0
793097,3,0,1,G,0,0,0,0,0,0,0,1,0,0
441480,3,0,1,G,2,80000,80000,160000,80000,1,1,1,1,1
978895,3,0,1,G,3,50000000,1950000,101950000,33983333.33,3,3,3,1,1
746951,3,0,1,G,6,50000000,1200000,142200000,23700000,5,4,6,1,2
235595,3,0,1,G,0,0,0,0,0,0,0,1,0,0
832130,3,0,1,G,0,0,0,0,0,0,0,1,0,0
784931,3,0,1,G,0,0,0,0,0,0,0,1,0,0
405024,3,0,1,G,0,0,0,0,0,0,0,1,0,0
207877,3,0,1,G,0,0,0,0,0,0,0,1,0,0
176221,3,0,1,G,0,0,0,0,0,0,0,1,0,0
587554,3,0,1,G,0,0,0,0,0,0,0,1,0,0
819060,3,0,1,G,0,0,0,0,0,0,0,1,0,0
405103,3,0,1,G,0,0,0,0,0,0,0,1,0,0
79542,3,0,1,G,0,0,0,0,0,0,0,1,0,0
60938,3,0,1,G,0,0,0,0,0,0,0,1,0,0
985595,3,0,1,G,0,0,0,0,0,0,0,1,0,0
799268,3,0,1,G,2,500000,300000,800000,400000,2,2,2,2,2
825822,3,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
763768,3,0,1,G,10,71250000,5000000,449000000,33979166.67,2,1,4,1,1
542064,3,1,0,B,5,10000000,575000,26150000,6393750,4,4,4,1,2
711258,3,0,1,G,3,60000000,5000000,79800000,26600000,2,2,3,1,1
507797,3,1,0,B,1,50000000,50000000,50000000,50000000,1,1,1,1,1
688040,3,0,1,G,7,16000000,1500000,48825000,6975000,6,5,7,1,1
387098,3,0,1,G,0,0,0,0,0,0,0,1,0,0
191251,3,0,1,G,0,0,0,0,0,0,0,1,0,0
583312,3,0,1,G,0,0,0,0,0,0,0,1,0,0
949704,3,0,1,G,0,0,0,0,0,0,0,1,0,0
816318,3,0,1,G,0,0,0,0,0,0,0,1,0,0
14871,3,0,1,G,0,0,0,0,0,0,0,1,0,0
933120,3,0,1,G,0,0,0,0,0,0,0,1,0,0
768436,3,0,1,G,3,20800000,19000000,59800000,19933333.33,2,2,3,1,1
324068,3,0,1,G,3,18765000,10000,19775000,6591666.667,2,2,3,1,2
697473,3,0,1,G,2,400000,300000,700000,350000,2,2,2,1,2
744263,3,0,1,G,0,0,0,0,0,0,0,1,0,0
963140,3,0,1,G,0,0,0,0,0,0,0,1,0,0
334528,3,0,1,G,1,5088000,5088000,5088000,5088000,1,1,1,1,1
293865,3,0,1,G,0,0,0,0,0,0,0,1,0,0
545500,3,0,1,G,0,0,0,0,0,0,0,1,0,0
320281,3,0,1,G,0,0,0,0,0,0,0,1,0,0
414749,3,0,1,G,0,0,0,0,0,0,0,1,0,0
162186,3,0,1,G,0,0,0,0,0,0,0,1,0,0
869298,3,0,1,G,0,0,0,0,0,0,0,1,0,0
754553,3,0,1,G,0,0,0,0,0,0,0,1,0,0
638396,3,0,1,G,0,0,0,0,0,0,0,1,0,0
243340,3,0,1,G,0,0,0,0,0,0,0,1,0,0
923110,3,0,1,G,0,0,0,0,0,0,0,1,0,0
91755,3,0,1,G,0,0,0,0,0,0,0,1,0,0
903224,3,0,1,G,0,0,0,0,0,0,0,1,0,0
46973,3,0,1,G,0,0,0,0,0,0,0,1,0,0
938363,3,0,1,G,0,0,0,0,0,0,0,1,0,0
130988,3,1,0,B,0,0,0,0,0,0,0,1,0,0
306860,3,0,1,G,0,0,0,0,0,0,0,1,0,0
226454,3,0,1,G,0,0,0,0,0,0,0,1,0,0
794867,3,0,1,G,0,0,0,0,0,0,0,1,0,0
892204,3,0,1,G,0,0,0,0,0,0,0,1,0,0
210528,3,0,1,G,0,0,0,0,0,0,0,1,0,0
77609,3,0,1,G,0,0,0,0,0,0,0,1,0,0
974264,3,0,1,G,0,0,0,0,0,0,0,1,0,0
874788,3,0,1,G,0,0,0,0,0,0,0,1,0,0
422791,3,0,1,G,0,0,0,0,0,0,0,1,0,0
51527,3,0,1,G,0,0,0,0,0,0,0,1,0,0
672701,3,0,1,G,0,0,0,0,0,0,0,1,0,0
700248,3,0,1,G,0,0,0,0,0,0,0,1,0,0
896496,3,0,1,G,3,10000000,20000,11020000,3673333.333,3,2,3,2,2
600896,3,0,1,G,0,0,0,0,0,0,0,1,0,0
936917,3,0,1,G,3,24000000,20000,24250000,8083333.333,3,3,3,2,3
169795,3,0,1,G,2,3920000,700000,4620000,2310000,2,2,2,1,1
479742,3,0,1,G,2,100000,50000,150000,75000,2,2,2,1,1
691238,3,0,1,G,0,0,0,0,0,0,0,1,0,0
363712,3,0,1,G,0,0,0,0,0,0,0,1,0,0
312910,3,0,1,G,0,0,0,0,0,0,0,1,0,0
452715,3,1,0,B,0,0,0,0,0,0,0,1,0,0
687832,3,0,1,G,0,0,0,0,0,0,0,1,0,0
979237,3,0,1,G,0,0,0,0,0,0,0,1,0,0
29790,3,0,1,G,0,0,0,0,0,0,0,1,0,0
110649,3,0,1,G,0,0,0,0,0,0,0,1,0,0
537079,3,0,1,G,0,0,0,0,0,0,0,1,0,0
902823,3,0,1,G,0,0,0,0,0,0,0,1,0,0
544762,3,0,1,G,0,0,0,0,0,0,0,1,0,0
918811,3,0,1,G,0,0,0,0,0,0,0,1,0,0
990036,3,0,1,G,0,0,0,0,0,0,0,1,0,0
160035,3,0,1,G,0,0,0,0,0,0,0,1,0,0
311316,3,0,1,G,0,0,0,0,0,0,0,1,0,0
868741,3,0,1,G,0,0,0,0,0,0,0,1,0,0
493138,3,0,1,G,0,0,0,0,0,0,0,1,0,0
732807,3,0,1,G,0,0,0,0,0,0,0,1,0,0
616411,3,0,1,G,0,0,0,0,0,0,0,1,0,0
565732,3,0,1,G,0,0,0,0,0,0,0,1,0,0
153815,3,0,1,G,0,0,0,0,0,0,0,1,0,0
212333,3,0,1,G,0,0,0,0,0,0,0,1,0,0
973541,3,0,1,G,0,0,0,0,0,0,0,1,0,0
545198,3,0,1,G,0,0,0,0,0,0,0,1,0,0
74612,3,0,1,G,2,100000,100000,200000,100000,1,1,2,1,1
812110,3,1,0,B,4,170000,10000,296452,74113,1,1,3,2,3
726513,3,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
969801,3,0,1,G,6,8170000,100000,17250000,2875000,5,4,6,2,4
747459,3,0,1,G,0,0,0,0,0,0,0,1,0,0
139662,3,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
414816,3,0,1,G,0,0,0,0,0,0,0,1,0,0
215266,3,0,1,G,3,1000000,200000,1500000,500000,2,1,3,1,1
573527,3,0,1,G,0,0,0,0,0,0,0,1,0,0
176216,3,0,1,G,2,50000,50000,100000,50000,1,1,1,1,1
236887,3,0,1,G,0,0,0,0,0,0,0,1,0,0
65562,3,0,1,G,0,0,0,0,0,0,0,1,0,0
702728,3,0,1,G,0,0,0,0,0,0,0,1,0,0
967892,3,0,1,G,0,0,0,0,0,0,0,1,0,0
449930,3,0,1,G,0,0,0,0,0,0,0,1,0,0
654151,3,0,1,G,0,0,0,0,0,0,0,1,0,0
52334,3,0,1,G,0,0,0,0,0,0,0,1,0,0
471383,3,0,1,G,0,0,0,0,0,0,0,1,0,0
219474,3,0,1,G,0,0,0,0,0,0,0,1,0,0
986425,3,0,1,G,0,0,0,0,0,0,0,1,0,0
438739,3,0,1,G,0,0,0,0,0,0,0,1,0,0
777446,3,0,1,G,0,0,0,0,0,0,0,1,0,0
26354,3,0,1,G,0,0,0,0,0,0,0,1,0,0
121797,3,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
420138,3,1,0,B,1,1110000,1110000,1110000,1110000,1,1,1,1,1
120253,3,0,1,G,3,4000000,2800000,9800000,3266666.667,2,2,3,1,2
389291,3,0,1,G,0,0,0,0,0,0,0,1,0,0
58448,3,0,1,G,0,0,0,0,0,0,0,1,0,0
433549,3,0,1,G,0,0,0,0,0,0,0,1,0,0
822328,3,0,1,G,0,0,0,0,0,0,0,1,0,0
539722,3,0,1,G,1,88800000,88800000,88800000,88800000,1,1,1,1,1
209033,3,0,1,G,0,0,0,0,0,0,0,1,0,0
654985,3,0,1,G,0,0,0,0,0,0,0,1,0,0
672869,3,0,1,G,2,1005210,189666,1194876,597438,1,1,2,1,2
464950,3,0,1,G,0,0,0,0,0,0,0,1,0,0
680607,3,0,1,G,0,0,0,0,0,0,0,1,0,0
281825,3,0,1,G,1,46000000,46000000,46000000,46000000,1,1,1,1,1
235219,3,0,1,G,0,0,0,0,0,0,0,1,0,0
193924,3,0,1,G,0,0,0,0,0,0,0,1,0,0
884749,3,0,1,G,5,3800000,3800000,19000000,3800000,1,1,1,1,1
606364,3,0,1,G,8,1000000,7000,1899000,237375,5,5,8,2,3
140574,3,0,1,G,0,0,0,0,0,0,0,1,0,0
548675,3,0,1,G,2,20000000,8000000,28000000,14000000,2,2,2,1,1
464124,3,0,1,G,0,0,0,0,0,0,0,1,0,0
168865,3,0,1,G,0,0,0,0,0,0,0,1,0,0
501020,3,0,1,G,0,0,0,0,0,0,0,1,0,0
259488,3,0,1,G,0,0,0,0,0,0,0,1,0,0
809540,3,0,1,G,0,0,0,0,0,0,0,1,0,0
413850,3,0,1,G,0,0,0,0,0,0,0,1,0,0
949332,3,0,1,G,0,0,0,0,0,0,0,1,0,0
248622,3,0,1,G,0,0,0,0,0,0,0,1,0,0
286291,3,0,1,G,0,0,0,0,0,0,0,1,0,0
666527,3,0,1,G,0,0,0,0,0,0,0,1,0,0
718527,3,0,1,G,0,0,0,0,0,0,0,1,0,0
432193,3,0,1,G,0,0,0,0,0,0,0,1,0,0
940628,3,0,1,G,0,0,0,0,0,0,0,1,0,0
307314,3,0,1,G,0,0,0,0,0,0,0,1,0,0
624735,3,0,1,G,0,0,0,0,0,0,0,1,0,0
979256,3,1,0,B,0,0,0,0,0,0,0,1,0,0
393105,3,0,1,G,0,0,0,0,0,0,0,1,0,0
480125,3,0,1,G,0,0,0,0,0,0,0,1,0,0
383772,3,0,1,G,0,0,0,0,0,0,0,1,0,0
973746,3,0,1,G,0,0,0,0,0,0,0,1,0,0
980829,3,0,1,G,0,0,0,0,0,0,0,1,0,0
961318,3,0,1,G,0,0,0,0,0,0,0,1,0,0
243045,3,0,1,G,0,0,0,0,0,0,0,1,0,0
118965,3,0,1,G,0,0,0,0,0,0,0,1,0,0
59891,3,0,1,G,0,0,0,0,0,0,0,1,0,0
332086,3,0,1,G,0,0,0,0,0,0,0,1,0,0
488540,3,0,1,G,0,0,0,0,0,0,0,1,0,0
972667,3,0,1,G,0,0,0,0,0,0,0,1,0,0
862962,3,0,1,G,0,0,0,0,0,0,0,1,0,0
781699,3,0,1,G,0,0,0,0,0,0,0,1,0,0
373341,3,0,1,G,0,0,0,0,0,0,0,1,0,0
862484,3,0,1,G,12,10000000,680000,41803000,3741633.333,6,6,10,1,1
92610,3,0,1,G,8,50000000,500000,155905800,20739700,6,5,7,2,3
686903,3,0,1,G,2,75000,75000,150000,75000,1,1,1,1,1
281760,3,0,1,G,9,3000000,10000,10110000,954375,6,6,8,2,3
455649,3,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
536384,3,0,1,G,0,0,0,0,0,0,0,1,0,0
996564,3,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
155196,3,0,1,G,6,1500000,50000,2213000,368833.3333,4,4,6,2,2
81798,3,0,1,G,2,3500000,50000,3550000,1775000,1,1,2,2,2
99811,3,0,1,G,5,43522182,100000,49832182,12431795.5,2,1,4,2,2
6341,3,0,1,G,2,500000,80000,580000,290000,2,2,2,1,1
451927,3,0,1,G,52,25000000,20000,130930000,2357368.421,11,6,34,2,3
108381,3,0,1,G,0,0,0,0,0,0,0,1,0,0
790107,3,0,1,G,0,0,0,0,0,0,0,1,0,0
964600,3,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
857724,3,0,1,G,1,14700000,14700000,14700000,14700000,1,1,1,1,1
340629,3,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
327106,3,0,1,G,2,250000,100000,350000,175000,2,2,2,2,2
800443,3,0,1,G,3,100000,50000,200000,75000,2,2,2,1,1
710971,3,0,1,G,0,0,0,0,0,0,0,1,0,0
873504,3,0,1,G,0,0,0,0,0,0,0,1,0,0
689200,3,0,1,G,0,0,0,0,0,0,0,1,0,0
498401,3,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
779922,3,0,1,G,0,0,0,0,0,0,0,1,0,0
202972,3,0,1,G,0,0,0,0,0,0,0,1,0,0
563978,3,1,0,B,0,0,0,0,0,0,0,1,0,0
563520,3,0,1,G,0,0,0,0,0,0,0,1,0,0
977606,3,0,1,G,0,0,0,0,0,0,0,1,0,0
591759,3,0,1,G,0,0,0,0,0,0,0,1,0,0
234629,3,0,1,G,0,0,0,0,0,0,0,1,0,0
136120,3,0,1,G,0,0,0,0,0,0,0,1,0,0
282083,3,0,1,G,0,0,0,0,0,0,0,1,0,0
205386,3,0,1,G,0,0,0,0,0,0,0,1,0,0
600312,3,0,1,G,0,0,0,0,0,0,0,1,0,0
287608,3,0,1,G,0,0,0,0,0,0,0,1,0,0
896556,3,0,1,G,0,0,0,0,0,0,0,1,0,0
801090,3,0,1,G,0,0,0,0,0,0,0,1,0,0
53335,3,0,1,G,0,0,0,0,0,0,0,1,0,0
946007,3,1,0,B,0,0,0,0,0,0,0,1,0,0
449401,3,0,1,G,0,0,0,0,0,0,0,1,0,0
523702,3,0,1,G,0,0,0,0,0,0,0,1,0,0
721987,3,0,1,G,0,0,0,0,0,0,0,1,0,0
456015,3,0,1,G,0,0,0,0,0,0,0,1,0,0
185025,3,0,1,G,0,0,0,0,0,0,0,1,0,0
931319,3,0,1,G,0,0,0,0,0,0,0,1,0,0
937158,3,0,1,G,0,0,0,0,0,0,0,1,0,0
356434,3,0,1,G,0,0,0,0,0,0,0,1,0,0
671729,3,0,1,G,0,0,0,0,0,0,0,1,0,0
588223,3,0,1,G,0,0,0,0,0,0,0,1,0,0
662794,3,0,1,G,0,0,0,0,0,0,0,1,0,0
207630,3,0,1,G,0,0,0,0,0,0,0,1,0,0
191233,3,0,1,G,0,0,0,0,0,0,0,1,0,0
747423,3,0,1,G,0,0,0,0,0,0,0,1,0,0
813561,3,0,1,G,0,0,0,0,0,0,0,1,0,0
71630,3,0,1,G,0,0,0,0,0,0,0,1,0,0
29602,3,0,1,G,0,0,0,0,0,0,0,1,0,0
629259,3,0,1,G,0,0,0,0,0,0,0,1,0,0
190817,3,0,1,G,0,0,0,0,0,0,0,1,0,0
771057,3,0,1,G,0,0,0,0,0,0,0,1,0,0
829636,3,0,1,G,0,0,0,0,0,0,0,1,0,0
327139,3,0,1,G,0,0,0,0,0,0,0,1,0,0
865546,3,0,1,G,0,0,0,0,0,0,0,1,0,0
967533,3,0,1,G,0,0,0,0,0,0,0,1,0,0
399090,3,0,1,G,0,0,0,0,0,0,0,1,0,0
613581,3,0,1,G,0,0,0,0,0,0,0,1,0,0
146737,3,0,1,G,0,0,0,0,0,0,0,1,0,0
199995,3,0,1,G,0,0,0,0,0,0,0,1,0,0
362960,3,0,1,G,0,0,0,0,0,0,0,1,0,0
687991,3,0,1,G,0,0,0,0,0,0,0,1,0,0
644688,3,0,1,G,0,0,0,0,0,0,0,1,0,0
861057,3,0,1,G,0,0,0,0,0,0,0,1,0,0
827664,3,0,1,G,0,0,0,0,0,0,0,1,0,0
688978,3,0,1,G,0,0,0,0,0,0,0,1,0,0
714829,3,0,1,G,0,0,0,0,0,0,0,1,0,0
642902,3,0,1,G,0,0,0,0,0,0,0,1,0,0
961028,3,0,1,G,0,0,0,0,0,0,0,1,0,0
590017,3,0,1,G,0,0,0,0,0,0,0,1,0,0
208958,3,0,1,G,4,7750000,200000,8530000,2132500,4,4,4,1,1
512777,3,0,1,G,10,200000000,1100000,869400000,67069444.44,5,4,6,1,1
213555,3,0,1,G,0,0,0,0,0,0,0,1,0,0
523165,3,0,1,G,0,0,0,0,0,0,0,1,0,0
629982,3,0,1,G,1,1,1,1,1,1,1,1,1,1
552977,3,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
597574,3,0,1,G,0,0,0,0,0,0,0,1,0,0
359095,3,0,1,G,3,5300000,3950000,13250000,4416666.667,3,3,3,1,1
450709,3,0,1,G,0,0,0,0,0,0,0,1,0,0
259971,3,0,1,G,0,0,0,0,0,0,0,1,0,0
107710,3,0,1,G,0,0,0,0,0,0,0,1,0,0
54032,3,0,1,G,0,0,0,0,0,0,0,1,0,0
843782,3,1,0,B,0,0,0,0,0,0,0,1,0,0
83667,3,0,1,G,0,0,0,0,0,0,0,1,0,0
437313,3,0,1,G,0,0,0,0,0,0,0,1,0,0
507616,3,0,1,G,0,0,0,0,0,0,0,1,0,0
587195,3,0,1,G,0,0,0,0,0,0,0,1,0,0
366897,3,0,1,G,1,200000000,200000000,200000000,200000000,1,1,1,1,1
667198,3,0,1,G,1,3000000,3000000,3000000,3000000,1,1,1,1,1
851774,3,1,0,B,1,7000000,7000000,7000000,7000000,1,1,1,1,1
358132,3,0,1,G,0,0,0,0,0,0,0,1,0,0
789308,3,0,1,G,0,0,0,0,0,0,0,1,0,0
758303,3,0,1,G,0,0,0,0,0,0,0,1,0,0
564404,3,0,1,G,0,0,0,0,0,0,0,1,0,0
507259,3,0,1,G,0,0,0,0,0,0,0,1,0,0
949230,3,0,1,G,1,1695000,1695000,1695000,1695000,1,1,1,1,1
677876,3,0,1,G,8,5000000,120000,20780000,2397142.857,6,4,7,1,1
332877,3,0,1,G,1,8000000,8000000,8000000,8000000,1,1,1,1,1
129216,3,0,1,G,0,0,0,0,0,0,0,1,0,0
992721,3,0,1,G,1,600000,600000,600000,600000,1,1,1,1,1
533546,3,1,0,B,1,34000000,34000000,34000000,34000000,1,1,1,1,1
12530,3,0,1,G,3,3000000,1000000,5600000,1866666.667,2,2,3,1,1
13483,3,0,1,G,1,13000000,13000000,13000000,13000000,1,1,1,1,1
649534,3,0,1,G,0,0,0,0,0,0,0,1,0,0
511025,3,0,1,G,0,0,0,0,0,0,0,1,0,0
72439,3,0,1,G,0,0,0,0,0,0,0,1,0,0
432475,3,0,1,G,0,0,0,0,0,0,0,1,0,0
488447,3,0,1,G,0,0,0,0,0,0,0,1,0,0
745662,3,0,1,G,0,0,0,0,0,0,0,1,0,0
836651,3,0,1,G,0,0,0,0,0,0,0,1,0,0
849002,3,0,1,G,0,0,0,0,0,0,0,1,0,0
615852,3,0,1,G,0,0,0,0,0,0,0,1,0,0
694179,3,0,1,G,0,0,0,0,0,0,0,1,0,0
412812,3,0,1,G,0,0,0,0,0,0,0,1,0,0
415193,3,0,1,G,0,0,0,0,0,0,0,1,0,0
885404,3,0,1,G,0,0,0,0,0,0,0,1,0,0
326884,3,1,0,B,3,100000,100000,300000,100000,1,1,1,1,1
103193,3,0,1,G,2,30000000,10000,30010000,15005000,2,2,2,2,2
957118,3,0,1,G,1,24700000,24700000,24700000,24700000,1,1,1,1,1
560817,3,0,1,G,18,43500000,100000,284859827,10751091.89,7,4,8,1,2
682407,3,0,1,G,0,0,0,0,0,0,0,1,0,0
96146,3,0,1,G,0,0,0,0,0,0,0,1,0,0
262123,3,0,1,G,7,85000000,23960000,344960000,49280000,6,4,7,1,1
796652,3,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
862749,3,0,1,G,0,0,0,0,0,0,0,1,0,0
777483,3,0,1,G,0,0,0,0,0,0,0,1,0,0
713283,3,0,1,G,0,0,0,0,0,0,0,1,0,0
988523,3,0,1,G,0,0,0,0,0,0,0,1,0,0
767111,3,0,1,G,0,0,0,0,0,0,0,1,0,0
863615,3,1,0,B,0,0,0,0,0,0,0,1,0,0
565467,3,1,0,B,0,0,0,0,0,0,0,1,0,0
447464,3,0,1,G,0,0,0,0,0,0,0,1,0,0
68,3,0,1,G,0,0,0,0,0,0,0,1,0,0
600541,3,0,1,G,0,0,0,0,0,0,0,1,0,0
202751,3,0,1,G,0,0,0,0,0,0,0,1,0,0
924561,3,0,1,G,0,0,0,0,0,0,0,1,0,0
445898,3,1,0,B,0,0,0,0,0,0,0,1,0,0
575794,3,0,1,G,0,0,0,0,0,0,0,1,0,0
105797,3,0,1,G,42,6500000,500,15064291,258698.197,17,5,32,2,3
917275,3,0,1,G,2,3000000,650000,3650000,1825000,1,1,2,1,1
481951,3,0,1,G,4,11600000,50000,16650000,4162500,4,3,4,2,2
61956,3,0,1,G,0,0,0,0,0,0,0,1,0,0
605065,3,0,1,G,2,400000,200000,600000,300000,2,2,2,1,1
892927,3,0,1,G,0,0,0,0,0,0,0,1,0,0
48932,3,1,0,B,1,2060000,2060000,2060000,2060000,1,1,1,1,1
959779,3,0,1,G,0,0,0,0,0,0,0,1,0,0
58361,3,0,1,G,0,0,0,0,0,0,0,1,0,0
757387,3,1,0,B,0,0,0,0,0,0,0,1,0,0
709178,3,0,1,G,0,0,0,0,0,0,0,1,0,0
80871,3,0,1,G,0,0,0,0,0,0,0,1,0,0
929523,3,0,1,G,0,0,0,0,0,0,0,1,0,0
168875,3,0,1,G,0,0,0,0,0,0,0,1,0,0
311283,3,0,1,G,0,0,0,0,0,0,0,1,0,0
662642,3,0,1,G,0,0,0,0,0,0,0,1,0,0
868368,3,0,1,G,0,0,0,0,0,0,0,1,0,0
524907,3,0,1,G,0,0,0,0,0,0,0,1,0,0
773088,3,0,1,G,0,0,0,0,0,0,0,1,0,0
386511,3,0,1,G,5,527000,180000,1497000,299400,2,2,4,1,2
438699,3,0,1,G,6,2940000,250000,7590000,1265000,6,5,6,1,1
808027,3,1,0,B,3,99739000,30000000,229478000,64869500,2,2,2,2,2
767444,3,0,1,G,1,50000000,50000000,50000000,50000000,1,1,1,1,1
816265,3,0,1,G,1,50200000,50200000,50200000,50200000,1,1,1,1,1
417105,3,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
806531,3,0,1,G,0,0,0,0,0,0,0,1,0,0
144416,3,0,1,G,0,0,0,0,0,0,0,1,0,0
159956,3,0,1,G,0,0,0,0,0,0,0,1,0,0
593580,3,1,0,B,0,0,0,0,0,0,0,1,0,0
346521,3,0,1,G,0,0,0,0,0,0,0,1,0,0
690017,3,0,1,G,0,0,0,0,0,0,0,1,0,0
802654,3,0,1,G,0,0,0,0,0,0,0,1,0,0
599393,3,1,0,B,0,0,0,0,0,0,0,1,0,0
999488,3,1,0,B,0,0,0,0,0,0,0,1,0,0
619635,3,0,1,G,0,0,0,0,0,0,0,1,0,0
205352,3,1,0,B,0,0,0,0,0,0,0,1,0,0
25366,3,0,1,G,0,0,0,0,0,0,0,1,0,0
936741,3,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
476213,3,0,1,G,0,0,0,0,0,0,0,1,0,0
798692,3,1,0,B,0,0,0,0,0,0,0,1,0,0
497654,3,0,1,G,3,6000000,50000,6750000,2250000,2,2,3,2,2
541112,3,0,1,G,0,0,0,0,0,0,0,1,0,0
357416,3,0,1,G,0,0,0,0,0,0,0,1,0,0
944067,3,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
124717,3,0,1,G,0,0,0,0,0,0,0,1,0,0
463090,3,0,1,G,0,0,0,0,0,0,0,1,0,0
771420,3,0,1,G,0,0,0,0,0,0,0,1,0,0
865319,3,0,1,G,0,0,0,0,0,0,0,1,0,0
421958,3,0,1,G,0,0,0,0,0,0,0,1,0,0
417857,3,0,1,G,0,0,0,0,0,0,0,1,0,0
272401,3,0,1,G,0,0,0,0,0,0,0,1,0,0
91623,3,0,1,G,0,0,0,0,0,0,0,1,0,0
881601,3,0,1,G,0,0,0,0,0,0,0,1,0,0
520669,3,0,1,G,0,0,0,0,0,0,0,1,0,0
937700,3,0,1,G,0,0,0,0,0,0,0,1,0,0
909621,3,0,1,G,0,0,0,0,0,0,0,1,0,0
2838,3,0,1,G,0,0,0,0,0,0,0,1,0,0
416763,3,0,1,G,0,0,0,0,0,0,0,1,0,0
